Links to profile,Name Account/Influencer,Professional Activity,Nationality,Brand,Account description,Number of posts,Number of followers,Number of followings,Verified Status,Publication number,Post description,Post number of comments,Post number of likes,Posting date,Media Type
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,415,Get ready for the week 😉,36378,5 080 747,2019-08-05T18:18:10.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,416,"El otro día visitamos @insparya_es
La alopecia es una enfermedad que afecta a millones de personas.
Queremos ayudar a todos los que sufren con esta enfermedad.
Pide tu consulta gratuita en
Insparya.es o llama al +34 91 123 75 76 #ClinicaCapilar #TrasplanteCapilar #Insparya #Confianza",15759,4 045 981,2019-09-04T08:16:03.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,417,Prima partita in casa con una difficile vittoria contro un avversario molto forte. Il calcio ci ha insegnato che le gare vanno giocate fino all'ultimo minuto. Congratulazioni squadra!👏🏽💪🏽 #finoallafine #livehead,16758,4 689 845,2019-08-31T22:24:09.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,418,Happy Sunday 😀✌️,64122,24 352 538,2019-09-01T10:46:11.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,419,Feliz por ter ganho o prémio de melhor jogador do ano - Quinas de Ouro 2019 - rodeado por crianças que representam o futuro! Sigam os vossos sonhos!,20265,4 872 435,2019-09-02T22:41:31.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,420,É sempre um prazer voltar à seleção e representar Portugal!👍🏽🇵🇹,25871,5 780 638,2019-09-03T14:15:11.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,421,Start of another week of training ⚽️👌🏻💪🏻,22894,4 371 793,2019-08-13T18:55:51.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,422,Good sensations to comeback to the place that I played the first time for @juventus ! #villarPerosa A true bianconeri tradition ⚪⚫ 👌🏻💪🏻,16882,4 471 938,2019-08-14T18:59:20.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,423,Recovery time with love 💪🏻❤️,56906,26 205 760,2019-08-14T20:48:24.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,424,Working hard on my recovery with a special training partner!!😜💪,36065,21 528 029,2019-08-17T13:01:02.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,425,Back on track and focused on the first game of the season ⚽️👌🏻💪🏻,20621,4 026 803,2019-08-19T19:17:24.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,426,"You don’t have to practice a sport to imagine the feeling of experience it. Surfing in Madeira looks like an incredible
experience, perfect for surf lovers. See it for yourself and ride the best waves of the season.
#ChallengeTheObvious #VisitMadeira #MadeiraNoWordsNeeded @visitmadeira",7406,4 972 854,2019-09-04T18:31:33.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,427,The Amazon Rainforest produces more than 20% of the world’s oxygen and its been burning for the past 3 weeks. It’s our responsibility to help to save our planet. #prayforamazonia,103897,10 240 129,2019-08-22T17:21:13.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,428,Great to start the season with three points! #forzajuve #liveahead #finoallafine,18306,5 105 224,2019-08-24T18:55:40.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,429,Happy Sunday With Family 😀❤️,38348,7 275 235,2019-08-25T12:27:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,430,"No doubts in your mind, no dandruff on your head. #keepaCLEARhead #ClearMen #NoDoubts #NoDandruff #MenShampoo",20211,4 278 567,2019-08-28T19:00:18.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,431,"El otro día estuve en @insparya_es y fue un placer hablar con todo el equipo, en el cual confío.
Si sufres de alopecia, comprueba el gran trabajo que podemos hacer por ti.
Entra en Insparya.es o llama al +34 91 123 75 76 y pide tu consulta gratuita.
Yo confío en Insparya,¡confía tu también!

#ClinicaCapilar #TrasplanteCapilar #Insparya #Confianza",7148,5 795 760,2019-08-28T15:02:39.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,432,@NeymarJr Olha aí os Reis do espadachim🤴⚔😅,10870,6 261 294,2019-08-29T08:02:40.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,433,Going back home!,25995,6 442 146,2019-08-29T18:04:55.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,434,Forza capitano 🤜🏻🤛🏻💪🏻,16443,5 023 217,2019-08-30T21:32:38.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,435,Work done 🤜🏻🤛🏻💪🏻,17879,4 263 622,2019-09-26T21:33:10.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,436,"Felice per il gol e la solida prestazione della squadra!💪
#finoallafine #forzajuve #liveAhead",31686,5 826 140,2019-09-28T17:16:14.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,437,Find out how my day went from bad to good at cristianoronaldo.com/#playitcool with my new CR7 Play it Cool Fragance and stay tuned on @cr7cristianoronaldo,21823,3 875 353,2019-09-05T20:09:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,438,Ready for tomorrow 🇵🇹💪🏻,16436,3 742 838,2019-09-06T18:15:54.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,439,"Grande jogo, importante vitória equipa!👏🏽🇵🇹",26405,5 599 125,2019-09-07T21:45:04.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,440,Feliz por marcar o segundo poker ao serviço da Seleção e ter contribuído para mais uma vitória rumo ao nosso objetivo!💪🇵🇹,47906,7 188 068,2019-09-10T21:53:02.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,441,I love this feeling ⚽️🙏 #93...,40553,6 760 038,2019-09-11T17:30:36.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,442,Smelling good with my new fragrance and looking great with you on my side @georginagio ❤️,30682,7 240 199,2019-09-13T16:35:43.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,443,I’m ready to Play It Cool! Are you?😉 #CR7PlayItCool,20431,3 942 327,2019-09-13T08:57:04.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,444,Gara difficile ma continuiamo a lavorare e restiamo concentrati sul match di mercoledì #finoallafine #forzajuve,21961,5 338 732,2019-09-14T18:30:13.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,445,Domingo em família ❤️,40298,7 836 099,2019-09-15T18:32:53.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,446,"Combining gym with SIXPAD helps me a lot. EMS technology will surprise you.
You can try SIXPAD at SIXPAD store Westfield London now.
@sixpad_europe #SIXPAD #traininggear",14416,10 251 623,2019-09-16T08:47:21.000Z,Video
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,447,We're ready for UCL ⚽️ 💪🏻🙏 #finoallafineforzajuventus #liveahead,21290,5 029 989,2019-09-17T17:39:12.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,448,Probably one of the most revealing interviews I ever did...! Thanks @piersmorgan for the interview.👍🏽,18703,4 397 884,2019-09-17T19:42:14.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,449,We will keep working hard to achieve our goals #finoallafine,24599,5 885 874,2019-09-19T09:58:06.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,450,"Happy to score and help the team in a tough match! 3 important points!
#finoallafine #forzajuve",27843,6 210 811,2019-09-21T19:41:42.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,451,"Paciência e persistência sao duas caracteristicas que diferenciam o profissional do amador. Tudo o que hoje é grande um dia começou pequeno. Você não pode fazer tudo, mas faça tudo o que puder para transformar seus sonhos em realidade. E procure manter em mente que depois da noite sempre vem o amanhecer. LR",114674,9 864 926,2019-09-23T20:20:59.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,452,It was a special feeling to receive the 700 goals’ shirt in our stadium by our President. Glad to score again and secure a difficult but well deserved victory.👍🏽💪🏽 #finoallafine #forzajuve,36827,8 146 512,2019-10-19T22:47:28.000Z,Photo
https://www.instagram.com/cristiano/,Cristiano Ronaldo,Footballeur,Portugal,Non,Cristiano Ronaldo,2 981 publications,252 552 534,459,Vérifié,453,Confident for tomorrow ⚽💪🏼 #ucl #liveahead #finoallafine #forzajuve,19546,4 376 938,2019-10-21T16:43:46.000Z,Photo
